"","estimate","class_prob"
"13739","no",0.181969568133354
"13740","no",0.292374730110168
"13741","no",0.110161364078522
"13742","no",0.214116320014
"13743","no",0.0779840797185898
"13744","no",4.33136619903962e-08
"13745","no",9.72290145000443e-05
"13746","no",5.12441511091311e-06
"13747","no",0.0242363102734089
"13748","no",0.0500791557133198
"13749","no",7.16384747079246e-08
"13750","no",7.58166773806579e-09
"13751","no",0.171657979488373
"13752","no",1.6259227777482e-06
"13753","no",4.65095981780905e-05
"13754","no",0.0900507271289825
"13755","no",0.0421675145626068
"13756","no",0.23043005168438
"13757","no",4.07614322739391e-07
"13758","no",8.28103974281902e-10
"13759","no",0.113780297338963
"13760","no",0.185865789651871
"13761","no",9.09028312889859e-06
"13762","no",0.000183869939064607
"13763","no",0.11062928289175
"13764","no",0.0903005003929138
"13765","no",0.0873294845223427
"13766","no",2.04650433488496e-07
"13767","no",0.0314840152859688
"13768","no",2.45410592469852e-06
"13769","no",9.45724920597968e-09
"13770","no",0.00358686619438231
"13771","no",0.237916007637978
"13772","no",1.74917644812922e-07
"13773","no",7.76565212134983e-09
"13774","no",0.00608795834705234
"13775","no",0.14465506374836
"13776","no",0.193183377385139
"13777","no",0.128122463822365
"13778","no",0.260913848876953
"13779","no",0.243506759405136
"13780","yes",0.54647970199585
"13781","no",3.89198339689756e-06
"13782","no",5.45779066385421e-08
"13783","no",5.04387344335555e-07
"13784","no",0.414717793464661
"13785","no",2.41672566403395e-08
"13786","no",0.311245530843735
"13787","no",0.00114158308133483
"13788","no",3.8417205416863e-08
"13789","no",0.0957198143005371
"13790","no",0.00015931623056531
"13791","no",0.000122416444355622
"13792","no",0.166695833206177
"13793","no",0.087907150387764
"13794","no",4.50296065537259e-05
"13795","no",0.117075391113758
"13796","no",1.94666481547756e-05
"13797","no",1.15790726340492e-05
"13798","no",0.0521792955696583
"13799","no",0.0176370833069086
"13800","no",0.108258351683617
"13801","no",3.01386620549238e-07
"13802","no",0.00443493342027068
"13803","no",0.1597770601511
"13804","no",0.00891862157732248
"13805","no",0.267507940530777
"13806","no",7.31463671854726e-08
"13807","no",0.0272219069302082
"13808","no",5.69505864405073e-05
"13809","no",0.0792803093791008
"13810","no",0.0573198758065701
"13811","no",0.130482062697411
"13812","no",6.0653081163764e-05
"13813","no",0.111536636948586
"13814","no",0.000541769084520638
"13815","no",3.45356384059414e-05
"13816","no",8.52678994078815e-08
"13817","no",1.82552662408852e-06
"13818","no",0.222881093621254
"13819","no",0.0021623526699841
"13820","no",0.04948665574193
"13821","no",8.15081293694675e-05
"13822","no",0.111161231994629
"13823","no",0.116403497755527
"13824","no",0.00255375914275646
"13825","no",0.00317316688597202
"13826","no",0.00045048538595438
"13827","no",0.144865930080414
"13828","no",0.000178893678821623
"13829","no",0.0569315366446972
"13830","no",4.75701833480002e-09
"13831","no",0.00104208418633789
"13832","no",5.53674035472795e-05
"13833","no",3.05771936837118e-05
"13834","no",2.1225592661267e-07
"13835","yes",0.650325000286102
"13836","no",0.000973801594227552
"13837","no",0.1929622143507
"13838","no",0.000263799098320305
"13839","no",3.55301526724361e-05
"13840","no",0.222489967942238
"13841","no",0.357271462678909
"13842","no",0.000111838184238877
"13843","no",1.09569255073438e-05
"13844","no",0.00560756307095289
"13845","no",0.123575679957867
"13846","no",0.000520476081874222
"13847","no",0.33187460899353
"13848","no",2.50481775765365e-06
"13849","no",9.8568875284144e-10
"13850","no",0.00549944117665291
"13851","no",0.000114164402475581
"13852","no",0.000152534135850146
"13853","no",5.76928414375288e-06
"13854","no",0.351879775524139
"13855","no",3.39442340191454e-06
"13856","no",9.50594621826895e-05
"13857","yes",0.572957456111908
"13858","no",3.65749906450219e-06
"13859","no",0.150947630405426
"13860","no",3.80491655960213e-07
"13861","no",0.135832548141479
"13862","no",0.00278038415126503
"13863","no",0.0134210605174303
"13864","no",0.179064333438873
"13865","no",0.0800486207008362
"13866","no",1.17520748972311e-05
"13867","no",6.37639288925129e-07
"13868","no",0.178352370858192
"13869","no",2.15827256511147e-07
"13870","yes",0.631279826164246
"13871","no",0.0486235357820988
"13872","no",3.05525936710183e-05
"13873","no",0.204494431614876
"13874","no",0.461314618587494
"13875","no",4.45917248725891e-05
"13876","no",0.0469591580331326
"13877","no",1.49618574596388e-06
"13878","no",3.4774955111061e-06
"13879","no",2.07331431738567e-05
"13880","no",0.0378785133361816
"13881","no",1.54636865090652e-07
"13882","no",6.14462180692499e-07
"13883","no",0.0398913286626339
"13884","no",3.94436305839463e-08
"13885","no",0.204297676682472
"13886","no",1.12886582428473e-05
"13887","no",0.244951069355011
"13888","no",8.321691780111e-08
"13889","no",0.139915257692337
"13890","no",0.228888645768166
"13891","no",0.0728582441806793
"13892","no",3.28640385305334e-06
"13893","no",2.57489336519257e-08
"13894","no",0.00147903128527105
"13895","no",0.00100978987757117
"13896","no",0.000260613713180646
"13897","no",2.20333640754689e-06
"13898","no",2.53916755355021e-06
"13899","no",0.00400175852701068
"13900","no",0.240377023816109
"13901","no",4.75881133752409e-05
"13902","no",0.160181209445
"13903","no",0.0115167833864689
"13904","no",3.61757059863521e-07
"13905","no",0.00403519254177809
"13906","no",0.146656140685081
"13907","no",0.0474329963326454
"13908","no",0.0135897034779191
"13909","no",0.000216065978747793
"13910","yes",0.650325000286102
"13911","no",1.14850795540633e-08
"13912","no",0.00365743553265929
"13913","no",9.22690333027276e-07
"13914","no",2.3290629087569e-06
"13915","no",0.154848650097847
"13916","no",0.25885409116745
"13917","no",9.46442590965546e-10
"13918","no",0.00289194914512336
"13919","no",0.00231585768051445
"13920","no",0.217703148722649
"13921","no",0.00338699598796666
"13922","no",6.92165394866606e-06
"13923","no",2.50841526394652e-06
"13924","no",2.20157730268511e-07
"13925","no",1.14522636067704e-05
"13926","no",0.208778321743011
"13927","no",0.000189618673175573
"13928","no",3.57333260203596e-11
"13929","no",3.27382423392919e-07
"13930","no",3.58532020072744e-07
"13931","no",0.172225475311279
"13932","no",2.37862859648885e-05
"13933","no",0.117226995527744
"13934","no",7.32569333194988e-07
"13935","no",9.38967787078582e-07
"13936","no",8.76925298598508e-07
"13937","no",1.33344428832061e-08
"13938","no",0.000926155829802155
"13939","yes",0.650325000286102
"13940","no",1.88115564014879e-06
"13941","no",2.376526936132e-05
"13942","no",0.102294459939003
"13943","no",0.107630826532841
"13944","no",0.122764065861702
"13945","no",3.05846810988442e-07
"13946","no",2.03933791453892e-06
"13947","no",0.305868685245514
"13948","no",3.50028050988271e-09
"13949","no",0.141583979129791
"13950","no",0.00452331639826298
"13951","no",4.26011320087127e-05
"13952","no",0.000267173658357933
"13953","no",0.304313689470291
"13954","no",2.81207633179292e-07
"13955","no",0.0657084956765175
"13956","no",0.00958042033016682
"13957","no",0.257102757692337
"13958","no",0.0313219763338566
"13959","no",0.157045394182205
"13960","no",0.19552780687809
"13961","no",3.30143302562647e-05
"13962","no",1.80409500671885e-08
"13963","no",2.24866744247265e-05
"13964","no",0.0628874897956848
"13965","no",0.0397203676402569
"13966","no",0.0832014158368111
"13967","no",0.108338221907616
"13968","no",0.00013185061106924
"13969","no",0.358374625444412
"13970","no",0.0629008933901787
"13971","no",4.97500586789101e-05
"13972","no",0.149314656853676
"13973","no",1.53837140715041e-06
"13974","no",0.0221684854477644
"13975","no",6.57738951304054e-07
"13976","no",4.30737202350429e-07
"13977","no",1.97968415704963e-06
"13978","no",0.0392981395125389
"13979","no",0.170315966010094
"13980","no",2.08010373370371e-08
"13981","no",0.266114234924316
"13982","no",0.0569648742675781
"13983","no",1.87467477985592e-07
"13984","no",4.493346068557e-07
"13985","no",0.000598535581957549
"13986","no",3.62221072691682e-07
"13987","no",4.85503726110892e-08
"13988","no",2.25677304115379e-05
"13989","no",2.00447425413586e-06
"13990","yes",0.650325000286102
"13991","no",0.0532874688506126
"13992","no",4.55878625871264e-06
"13993","no",0.000222536837100051
"13994","no",0.0680745169520378
"13995","no",0.11830846965313
"13996","no",0.147609412670135
"13997","no",0.000494791369419545
"13998","no",0.110100522637367
"13999","no",0.000102661033452023
"14000","no",0.000736307818442583
"14001","no",0.12553845345974
"14002","no",1.36313738074989e-09
"14003","no",6.29678922337007e-08
"14004","no",0.041040264070034
"14005","no",7.39740016797441e-07
"14006","no",0.182646915316582
"14007","no",7.19803106008499e-09
"14008","no",5.3400599497877e-09
"14009","no",0.000669302593450993
"14010","no",1.3697480483188e-07
"14011","no",1.78360755853646e-06
"14012","no",0.310755908489227
"14013","no",0.0888985246419907
"14014","no",0.000213438339415006
"14015","no",3.96778086724225e-05
"14016","no",5.40638041002239e-07
"14017","no",0.104630842804909
"14018","no",0.0183577034622431
"14019","no",0.0690772160887718
"14020","no",0.153736621141434
"14021","no",0.00029436350450851
"14022","no",7.33084448256704e-07
"14023","no",0.00209439243189991
"14024","no",0.144518002867699
"14025","no",2.55537997873034e-07
"14026","no",4.61508768978547e-08
"14027","no",1.69138338890207e-08
"14028","no",2.65725338977063e-06
"14029","no",0.2384392619133
"14030","yes",0.53641015291214
"14031","no",0.000504112220369279
"14032","no",3.77716418142882e-08
"14033","no",0.244853883981705
"14034","no",0.256359308958054
"14035","no",0.127574890851974
"14036","no",1.48389199239318e-05
"14037","no",0.204251348972321
"14038","no",0.000237690794165246
"14039","no",0.000248182041104883
"14040","no",0.000104818187537603
"14041","no",0.147746652364731
"14042","no",0.00713877286761999
"14043","no",4.01876104660914e-06
"14044","no",0.132960751652718
"14045","no",5.56902123207692e-05
"14046","no",0.00130174064543098
"14047","no",1.15204670692037e-06
"14048","no",0.252074033021927
"14049","no",0.297123074531555
"14050","no",0.000543789356015623
"14051","no",0.0361575223505497
"14052","no",0.000936915981583297
"14053","no",0.0867968425154686
"14054","no",0.181388899683952
"14055","no",0.0147262960672379
"14056","no",2.11008477357666e-09
"14057","no",2.49231476345813e-07
"14058","no",7.76123965096076e-09
"14059","no",0.00157135771587491
"14060","no",0.000669829081743956
"14061","no",1.68325223057764e-05
"14062","no",0.244559019804001
"14063","no",0.0105337724089622
"14064","no",0.000446247693616897
"14065","no",0.0350444652140141
"14066","no",0.053451269865036
"14067","no",3.38220452249516e-05
"14068","no",5.99926579525345e-08
"14069","no",0.158526048064232
"14070","no",0.249970614910126
"14071","no",2.66213955910644e-05
"14072","no",0.00711205881088972
"14073","no",7.0727983256802e-06
"14074","yes",0.650325000286102
"14075","no",0.0825110003352165
"14076","no",0.0340912491083145
"14077","no",0.138995215296745
"14078","no",0.203153550624847
"14079","no",2.02861571096946e-07
"14080","no",0.0285001620650291
"14081","no",0.244753673672676
"14082","no",7.54728168850249e-10
"14083","no",0.000379877834348008
"14084","no",0.194271892309189
"14085","no",0.000543792499229312
"14086","no",6.43586372461868e-06
"14087","no",0.12690843641758
"14088","no",0.1202442497015
"14089","no",0.000305090827168897
"14090","no",0.247651785612106
"14091","no",0.0914671048521996
"14092","no",0.15778774023056
"14093","no",0.129645809531212
"14094","no",0.00669571105390787
"14095","no",1.4697957340104e-06
"14096","no",0.000239867469645105
"14097","no",0.00423504877835512
"14098","no",0.202126994729042
"14099","no",1.08721951619373e-06
"14100","no",0.134540572762489
"14101","no",1.76281946551171e-06
"14102","yes",0.650325000286102
"14103","no",0.000776381755713373
"14104","no",0.266333997249603
"14105","no",0.0339508540928364
"14106","no",0.000141014534165151
"14107","no",0.279007464647293
"14108","no",4.17721274237337e-10
"14109","no",0.344644814729691
"14110","no",6.36308095636196e-06
"14111","no",1.77233143716649e-08
"14112","yes",0.650325000286102
"14113","no",9.767267101779e-07
"14114","no",0.219714865088463
"14115","no",0.461413502693176
"14116","no",1.30038600332227e-07
"14117","no",4.60052251582965e-05
"14118","no",0.000123523597721942
"14119","no",0.201862305402756
"14120","no",0.0020315449219197
"14121","no",2.28814997171867e-07
"14122","no",1.85854821665998e-06
"14123","no",2.05355536309071e-06
"14124","no",0.0575319714844227
"14125","no",0.0406566448509693
"14126","no",7.71569204971456e-07
"14127","no",0.156171053647995
"14128","no",2.46159203243224e-07
"14129","yes",0.650325000286102
"14130","no",0.0989345535635948
"14131","no",2.9191561168318e-08
"14132","no",0.133024856448174
"14133","no",7.05346792528871e-07
"14134","no",0.000649895169772208
"14135","no",0.0480769947171211
"14136","no",6.26554219707032e-06
"14137","no",0.00308738113380969
"14138","no",8.29165874165483e-05
"14139","no",0.0763712674379349
"14140","no",1.90790615306469e-06
"14141","no",0.000219131135963835
"14142","no",2.55222420975088e-09
"14143","no",0.000744225748348981
"14144","no",0.136428937315941
"14145","no",1.6170979506569e-05
"14146","no",0.0106446389108896
"14147","no",2.23553251998965e-05
"14148","no",2.16542994166957e-05
"14149","no",1.09441100448748e-06
"14150","no",6.34926618658938e-06
"14151","no",8.94114720040307e-08
"14152","no",4.50848489208511e-07
"14153","no",1.3704563173178e-07
"14154","no",8.99347412541829e-07
"14155","no",0.267136842012405
"14156","no",2.88418192440076e-07
"14157","no",0.292759269475937
"14158","no",7.54227539800922e-06
"14159","no",1.09031998363207e-06
"14160","no",0.0809191688895226
"14161","no",1.64439306615805e-08
"14162","no",0.125733137130737
"14163","yes",0.6345494389534
"14164","no",0.00011208736395929
"14165","no",0.00298102293163538
"14166","no",0.202340573072433
"14167","no",0.272257715463638
"14168","no",0.00210949708707631
"14169","no",0.176168322563171
"14170","no",9.92253717413405e-07
"14171","no",3.0531368793163e-06
"14172","no",0.00801137555390596
"14173","yes",0.560657978057861
"14174","no",0.00251226266846061
"14175","no",1.75913319253596e-05
"14176","no",0.0408575162291527
"14177","no",0.17355389893055
"14178","no",1.83817538967901e-09
"14179","no",2.33284794148858e-07
"14180","no",8.1253529060632e-07
"14181","no",8.10156520862637e-13
"14182","no",0.185832425951958
"14183","no",8.06223179097287e-05
"14184","yes",0.650325000286102
"14185","no",0.000684513710439205
"14186","no",0.103307865560055
"14187","no",0.000320612947689369
"14188","no",3.16183868562803e-05
"14189","no",0.270842045545578
"14190","no",2.77271169579762e-06
"14191","no",0.0841550827026367
"14192","no",0.224564626812935
"14193","no",0.0765484049916267
"14194","no",8.9217115601059e-05
"14195","no",0.240585714578629
"14196","no",0.111117400228977
"14197","no",0.122860163450241
"14198","no",2.83437148027588e-05
"14199","no",0.0171231143176556
"14200","no",0.0736241340637207
"14201","no",7.63393200031715e-06
"14202","yes",0.650325000286102
"14203","no",0.338954359292984
"14204","no",3.64931133844948e-06
"14205","no",0.00203402806073427
"14206","no",1.4810340189797e-06
"14207","no",0.203873932361603
"14208","no",8.40978309213369e-09
"14209","no",0.00660876883193851
"14210","no",9.61931164056296e-06
"14211","no",2.06150048143172e-06
"14212","no",3.97875851376739e-07
"14213","no",6.86967649432546e-10
"14214","no",0.0218862742185593
"14215","no",2.1715488855989e-06
"14216","no",0.000109697648440488
"14217","no",0.242790073156357
"14218","no",0.142166048288345
"14219","no",0.212575033307076
"14220","no",0.177871838212013
"14221","no",2.52129848377081e-05
"14222","no",0.0414702706038952
"14223","no",1.1953929970332e-06
"14224","no",0.426583081483841
"14225","no",0.448692411184311
"14226","no",0.00794502254575491
"14227","no",0.000144484671181999
"14228","no",1.7541359511597e-06
"14229","no",0.000107484047475737
"14230","no",1.84748569154181e-06
"14231","no",0.194908529520035
"14232","no",0.000273078359896317
"14233","no",0.0474719181656837
"14234","no",4.25403159169946e-05
"14235","no",0.00603854050859809
"14236","no",0.0223893579095602
"14237","no",0.000632754410617054
"14238","no",4.11245594023057e-07
"14239","no",0.000300810177577659
"14240","no",0.000296321610221639
"14241","no",0.219906598329544
"14242","no",0.288119971752167
"14243","no",2.20014271690161e-06
"14244","no",0.20336702466011
"14245","no",7.07103890817962e-06
"14246","no",0.153216511011124
"14247","no",0.0260057151317596
"14248","no",0.00872606039047241
"14249","no",0.264417231082916
"14250","no",0.000811084231827408
"14251","no",0.0698176845908165
"14252","no",4.85174496134277e-05
"14253","yes",0.595746159553528
"14254","no",0.212429583072662
"14255","no",1.61896468453548e-11
"14256","no",0.0415324978530407
"14257","no",0.00798285007476807
"14258","no",0.172919064760208
"14259","no",5.19201137194614e-07
"14260","no",0.137805625796318
"14261","no",0.0336720831692219
"14262","no",0.00338750146329403
"14263","no",0.130803287029266
"14264","no",1.67062512446137e-06
"14265","no",0.0253263376653194
"14266","no",2.0918048448948e-06
"14267","no",0.153662025928497
"14268","no",4.61084717073845e-08
"14269","yes",0.513423562049866
"14270","no",2.50627999776043e-06
"14271","no",0.0670867040753365
"14272","no",0.000106248975498602
"14273","no",0.16768915951252
"14274","no",0.046858511865139
"14275","no",0.121814265847206
"14276","no",6.83403072798683e-07
"14277","no",8.98131986559747e-07
"14278","no",0.0011930565815419
"14279","no",0.108806140720844
"14280","no",0.109569862484932
"14281","no",0.271717727184296
"14282","no",1.28187949144376e-07
"14283","no",2.55177133112738e-06
"14284","no",0.0932866260409355
"14285","no",3.02154461451209e-07
"14286","no",0.0418941043317318
"14287","no",0.195979475975037
"14288","no",0.000465630524558946
"14289","no",0.0733379870653152
"14290","no",0.0469166859984398
"14291","no",0.00616535916924477
"14292","no",0.15964812040329
"14293","no",5.35783470922979e-08
"14294","no",0.0181387830525637
"14295","no",0.106330513954163
"14296","no",0.161252543330193
"14297","no",0.202186703681946
"14298","no",0.000597746577113867
"14299","no",0.251010030508041
"14300","no",7.46159287245973e-07
"14301","no",0.0110854608938098
"14302","no",0.00256759696640074
"14303","no",0.307456463575363
"14304","no",3.68877590517513e-05
"14305","no",0.0343137867748737
"14306","no",0.263991206884384
"14307","no",0.249135568737984
"14308","no",1.87307682608662e-06
"14309","no",1.55389921019378e-06
"14310","no",0.226313233375549
"14311","no",0.147323399782181
"14312","no",0.206346273422241
"14313","no",0.0164786819368601
"14314","no",0.00021957243734505
"14315","no",4.45815885541379e-06
"14316","no",0.00807276740670204
"14317","no",0.0165774989873171
"14318","no",0.0331345163285732
"14319","no",1.97848567040637e-06
"14320","no",0.0001634715590626
"14321","yes",0.650325000286102
"14322","no",0.00188814080320299
"14323","no",0.0750875696539879
"14324","yes",0.650325000286102
"14325","no",0.0889256820082664
"14326","no",0.297883599996567
"14327","no",3.14614117087331e-05
"14328","no",0.0106249619275331
"14329","no",4.07272673328407e-05
"14330","no",0.00991982128471136
"14331","no",5.4281304073811e-07
"14332","no",0.14679117500782
"14333","no",0.0674083530902863
"14334","no",2.53803165151112e-07
"14335","no",8.44004262035014e-07
"14336","no",0.14362396299839
"14337","no",2.33957712225674e-06
"14338","no",0.0358748398721218
"14339","no",0.226060941815376
"14340","no",4.04485072067473e-05
"14341","no",5.81201966269873e-05
"14342","no",0.00219018897041678
"14343","no",0.164319962263107
"14344","no",0.188567727804184
"14345","no",0.0722127929329872
"14346","no",2.08924011424472e-09
"14347","no",0.240075975656509
"14348","no",0.101051479578018
"14349","no",6.43444509478286e-05
"14350","no",0.00550014292821288
"14351","no",0.00149517541285604
"14352","no",1.72434247360798e-05
"14353","no",6.87851686720364e-09
"14354","no",0.0503277480602264
"14355","no",1.13516737676456e-10
"14356","no",0.087170422077179
"14357","no",2.30495260211683e-07
"14358","no",0.186622485518456
"14359","no",0.130408883094788
"14360","no",5.74018267798238e-05
"14361","no",1.45195883760607e-06
"14362","no",9.72832913248567e-06
"14363","no",0.000390883622458205
"14364","no",0.152512937784195
"14365","no",0.00968153029680252
"14366","no",0.0881084874272346
"14367","no",0.000663448416162282
"14368","no",9.57337420004478e-07
"14369","no",0.214236482977867
"14370","no",0.387411594390869
"14371","no",0.285885512828827
"14372","no",0.0186425913125277
"14373","no",1.92220272765553e-06
"14374","no",1.32857806534048e-07
"14375","no",2.66753886535298e-07
"14376","no",0.00410968717187643
"14377","no",1.82333333214046e-05
"14378","no",4.56784036941826e-05
"14379","no",0.0723906010389328
"14380","no",0.000958845252171159
"14381","no",5.90197089422873e-07
"14382","no",0.0656099990010262
"14383","no",0.000117738309199922
"14384","no",9.56856371914228e-09
"14385","no",0.147839039564133
"14386","no",6.79972727084532e-05
"14387","no",0.430556327104568
"14388","no",1.81019777301117e-06
"14389","no",0.0179476272314787
"14390","no",1.06226707430324e-06
"14391","no",0.142083004117012
"14392","no",0.262406468391418
"14393","no",1.15268967981752e-10
"14394","no",6.97603411481396e-07
"14395","no",0.136671364307404
"14396","no",0.0478806905448437
"14397","no",0.0805240049958229
"14398","no",6.43326711724512e-05
"14399","no",0.0533013641834259
"14400","no",1.50949344970286e-05
"14401","no",0.000209149133297615
"14402","no",8.19667747009589e-08
"14403","no",0.127375200390816
"14404","no",0.150672197341919
"14405","no",0.152236074209213
"14406","no",2.2975264073466e-05
"14407","no",0.000129003310576081
"14408","no",4.01310842335079e-08
"14409","no",0.000895577657502145
"14410","no",6.51219379506074e-05
"14411","no",6.60879038605344e-07
"14412","no",0.0454011112451553
"14413","no",0.128836408257484
"14414","no",1.92801894627337e-06
"14415","no",1.07637397377403e-05
"14416","no",3.34323502215739e-09
"14417","no",0.224646359682083
"14418","no",0.0101859616115689
"14419","no",6.54541452149715e-07
"14420","no",0.0196147318929434
"14421","no",0.00796406995505095
"14422","no",1.80499955604319e-05
"14423","no",4.19821444666013e-05
"14424","no",0.189720660448074
"14425","no",0.0362218543887138
"14426","no",0.178122445940971
"14427","no",0.181604966521263
"14428","no",0.0197734963148832
"14429","no",1.16064129542792e-05
"14430","no",1.88358075803308e-08
"14431","no",0.213812187314034
"14432","no",3.34337255480932e-06
"14433","no",0.190981045365334
"14434","no",0.082696333527565
"14435","no",3.78143568013911e-07
"14436","no",1.86357258513681e-08
"14437","no",0.00220361328683794
"14438","no",7.2579178223009e-09
"14439","no",0.135840132832527
"14440","no",0.143944695591927
"14441","no",2.127576692601e-08
"14442","no",0.00292698899284005
"14443","no",9.30397447973519e-08
"14444","no",0.0547730252146721
"14445","no",0.00524500757455826
"14446","no",0.189266473054886
"14447","no",0.154872372746468
"14448","no",7.62255149311386e-05
"14449","no",0.209094360470772
"14450","no",2.42135822503542e-08
"14451","no",1.80687109718747e-07
"14452","no",0.259987026453018
"14453","no",0.00743155181407928
"14454","no",9.22560866456479e-06
"14455","no",3.91436406061985e-05
"14456","no",1.72863295233583e-07
"14457","yes",0.515902578830719
"14458","no",0.0024664644151926
"14459","no",0.298675209283829
"14460","no",1.40713655127911e-06
"14461","no",7.08018160366919e-06
"14462","no",2.56472617365944e-06
"14463","no",1.70819948834833e-05
"14464","no",4.17766386817675e-07
"14465","no",0.149686053395271
"14466","no",0.0553635098040104
"14467","no",0.299495607614517
"14468","no",7.51341985960607e-07
"14469","no",4.48677837994182e-06
"14470","no",1.03703897025298e-07
"14471","no",0.0179565120488405
"14472","no",2.34765002460335e-06
"14473","no",2.18051638967154e-08
"14474","no",4.47192132924101e-06
"14475","no",0.0342351645231247
"14476","no",0.000220008107135072
"14477","no",0.0521078743040562
"14478","no",0.150747269392014
"14479","no",0.0369914472103119
"14480","no",2.51538094744319e-05
"14481","no",4.9760263209464e-05
"14482","no",6.18534770069346e-08
"14483","no",0.00118844932876527
"14484","no",0.11242188513279
"14485","no",0.000403487327275798
"14486","no",0.101728387176991
"14487","no",2.11332018551502e-08
"14488","no",9.51630966028461e-07
"14489","no",2.4045264126471e-06
"14490","no",3.44121872331016e-06
"14491","no",0.0177050232887268
"14492","no",0.111857362091541
"14493","no",0.122596949338913
"14494","no",0.0980679988861084
"14495","no",1.53435539687052e-05
"14496","no",0.140189602971077
"14497","no",0.181155994534492
"14498","yes",0.633028507232666
"14499","no",0.0970382839441299
"14500","no",2.53907546721166e-06
"14501","no",0.0717161744832993
"14502","no",5.39662394771767e-08
"14503","no",0.304875582456589
"14504","no",8.51246284128138e-07
"14505","no",5.8238427300239e-05
"14506","no",0.000987381674349308
"14507","no",0.00286049325950444
"14508","no",0.211465239524841
"14509","no",0.000194579974049702
"14510","no",0.0451827384531498
"14511","no",0.0014137263642624
"14512","no",0.0108382096514106
"14513","no",3.61305114893185e-06
"14514","no",0.126041531562805
"14515","no",0.0873791500926018
"14516","no",0.00052879104623571
"14517","no",1.02204991137e-08
"14518","no",4.93064192141901e-07
"14519","no",0.187211751937866
"14520","no",0.142351716756821
"14521","no",0.165955021977425
"14522","no",0.21302717924118
"14523","no",1.73803357483848e-06
"14524","no",8.95632695119275e-07
"14525","no",0.359217375516891
"14526","no",5.54502861405126e-08
"14527","no",0.00156187708489597
"14528","no",4.65279845229816e-06
"14529","no",0.0977519601583481
"14530","no",0.000403179728891701
"14531","no",0.0503454022109509
"14532","yes",0.650325000286102
"14533","no",0.000518802960868925
"14534","no",1.20550025517474e-09
"14535","no",0.000115388436825015
"14536","no",0.0862032249569893
"14537","no",0.000248488679062575
"14538","no",0.000472828513011336
"14539","no",0.116220116615295
"14540","no",0.0012910763034597
"14541","no",3.53185569679226e-08
"14542","no",3.9059791845375e-08
"14543","no",0.315444558858871
"14544","no",0.160730481147766
"14545","no",2.41884254847946e-08
"14546","no",2.74177352821425e-07
"14547","no",8.99851215763192e-08
"14548","no",0.0956180840730667
"14549","no",2.16023217092243e-08
"14550","no",0.16643862426281
"14551","no",3.66720769306994e-08
"14552","no",0.0378954336047173
"14553","no",6.53609575351766e-08
"14554","no",0.00202626455575228
"14555","no",0.19776263833046
"14556","no",6.00238399783848e-06
"14557","no",0.218667268753052
"14558","no",0.110842578113079
"14559","yes",0.60310834646225
"14560","no",1.29953505734193e-08
"14561","no",0.238125309348106
"14562","no",6.16694748600821e-08
"14563","no",0.0289339646697044
"14564","no",0.0800517946481705
"14565","no",0.101205065846443
"14566","no",0.0109068071469665
"14567","no",7.99894696683623e-05
"14568","no",0.0082561457529664
"14569","no",3.38379468303174e-05
"14570","no",0.202897399663925
"14571","no",3.53984802359264e-07
"14572","no",0.0377020202577114
"14573","no",0.0540479905903339
"14574","no",0.0977136567234993
"14575","no",0.109030038118362
"14576","no",4.31502012361307e-05
"14577","no",1.2493526213575e-08
"14578","no",0.194776087999344
"14579","no",0.107597552239895
"14580","no",1.08342646853998e-05
"14581","no",0.00599021371454
"14582","no",0.450333505868912
"14583","no",4.41605806145162e-07
"14584","no",2.29534919071739e-07
"14585","no",0.000173921507666819
"14586","no",0.148370698094368
"14587","no",0.000102860445622355
"14588","no",1.11737385566357e-07
"14589","no",2.94215783469554e-06
"14590","no",9.50934619936561e-08
"14591","no",0.0614433139562607
"14592","no",0.0228008460253477
"14593","no",0.160979405045509
"14594","no",0.0674239322543144
"14595","no",0.354073107242584
"14596","no",5.36182924406603e-05
"14597","no",0.0377224497497082
"14598","no",0.168653845787048
"14599","no",0.00018443375302013
"14600","no",0.0760960951447487
"14601","no",0.0388004593551159
"14602","no",0.0692451894283295
"14603","no",0.176058322191238
"14604","no",3.62446805901584e-09
"14605","no",0.0344050824642181
"14606","no",1.20622762551648e-05
"14607","no",0.000183417636435479
"14608","no",0.000672422640491277
"14609","yes",0.521914482116699
"14610","no",0.111722312867641
"14611","no",2.59476440334083e-10
"14612","no",0.097414419054985
"14613","no",0.00135707494337112
"14614","no",1.62729236308223e-07
"14615","no",0.0478230379521847
"14616","no",0.20377054810524
"14617","no",7.83057885200833e-08
"14618","no",0.202839463949203
"14619","no",2.46696607586472e-10
"14620","no",0.35579189658165
"14621","no",1.16295359475771e-05
"14622","no",0.000309566908981651
"14623","no",0.0037300419062376
"14624","no",0.0555961169302464
"14625","no",0.177006363868713
"14626","no",0.194797366857529
"14627","no",5.97973981442124e-09
"14628","no",0.108957707881927
"14629","no",0.201802134513855
"14630","no",2.28368389798561e-05
"14631","no",0.251220315694809
"14632","no",2.84376983472612e-06
"14633","no",6.04245364854705e-09
"14634","no",0.0940692350268364
"14635","no",0.169810175895691
"14636","no",5.79175321036018e-07
"14637","no",0.0465092994272709
"14638","no",0.0132700214162469
"14639","no",0.00813574530184269
"14640","no",0.0784526690840721
"14641","no",0.00858061201870441
"14642","no",2.83606386801694e-05
